"scenario","n","effect","confounded","depth_confound","m_min","m_abund","abund_logN_adjusted","abund_HC3_t","method","raw_power","raw_fpr","raw_nrej","bh_power","bh_fdr","bh_nrej","nFeat","nSignal","obsZero","structZero","n_na_p","n_rep"
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.986842105263158,0.144822695035461,39.17,0.977368421052632,0.291662816612492,26.78,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.999473684210526,0.0634751773049645,27.94,0.999473684210526,0.0677600131752305,20.46,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",1,0.0653900709219858,28.22,0.999473684210526,0.0652846444173675,20.4,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.999473684210526,0.0625531914893617,27.81,0.999473684210526,0.0666453886693017,20.43,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",1,0.0631914893617021,27.91,0.999473684210526,0.0635984972312203,20.36,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",1,0.0523404255319149,26.38,1,0.0393787878787878,19.82,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",1,0.0374468085106383,24.28,1,0.0265800865800866,19.55,160,19,0.3369658203125,0.3000705078125,0.05,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.279473684210526,0.16290780141844,28.28,0.124210526315789,0.752998110253528,10.12,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.292631578947369,0.168794326241135,29.36,0.137368421052632,0.738988767045075,11.54,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.910526315789474,0.0797163120567376,28.54,0.699473684210526,0.0847079377880461,14.62,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.871052631578947,0.085531914893617,28.61,0.632631578947368,0.111460430951917,13.62,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.938421052631579,0.0565248226950355,25.8,0.802105263157895,0.0379312265391987,15.87,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.902105263157895,0.0634751773049645,26.09,0.751578947368421,0.0564155221283704,15.14,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.729473684210526,0.761063829787234,121.17,0.712631578947368,0.885991986672967,118.72,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.743157894736842,0.369432624113475,66.21,0.67578947368421,0.708796122348319,45.85,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.991578947368421,0.153262411347518,40.45,0.982105263157895,0.299083899378761,27.15,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.988421052631579,0.0635460992907801,27.74,0.964736842105263,0.061341875136649,19.6,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.988947368421053,0.0695035460992908,28.59,0.967368421052632,0.0633466577132952,19.71,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.99,0.149007092198582,39.82,0.981052631578948,0.293824222688346,26.99,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.988421052631579,0.142624113475177,38.89,0.982631578947369,0.286116105930382,26.67,160,19,0.3369658203125,0.3000705078125,0.02,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.993684210526316,0.048936170212766,25.78,0.978947368421053,0.0411501893733015,19.45,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.994736842105263,0.0509219858156028,26.08,0.981578947368421,0.037158961303126,19.42,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",1,0.060354609929078,27.51,0.999473684210526,0.0553460409918076,20.17,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",1,0.064468085106383,28.09,0.999473684210526,0.0614073434574578,20.32,160,19,0.3369658203125,0.3000705078125,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.121052631578947,0.0620567375886525,11.05,0.0121052631578947,0.0841666666666667,0.37,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.272105263157895,0.294184397163121,46.65,0.148421052631579,0.871489115481033,24,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.986842105263158,0.0626950354609929,27.59,0.953157894736842,0.0695031924148898,19.54,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.98421052631579,0.515177304964539,91.34,0.98,0.767968852002246,81.32,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.997894736842105,0.0640425531914894,27.99,0.995789473684211,0.0710827716524513,20.47,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.995263157894737,0.388936170212766,73.75,0.993157894736842,0.659947513265495,57.88,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.997894736842105,0.0621276595744681,27.72,0.995789473684211,0.071207277581305,20.47,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.995263157894737,0.380567375886525,72.57,0.993157894736842,0.653092207899323,56.87,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",1,0.0467375886524823,25.59,1,0.0386926406926407,19.8,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.996315789473684,0.240567375886525,52.85,0.994736842105263,0.499241692760743,38.8,160,19,0.3391615234375,0.3023837890625,0.02,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.277894736842105,0.155673758865248,27.23,0.12421052631579,0.756224425629709,9.72,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.480526315789474,0.430780141843972,69.87,0.389473684210526,0.864441653135007,55.06,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.84,0.0604964539007092,24.49,0.551578947368421,0.0591618087794558,11.26,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.802105263157895,0.355248226950355,65.33,0.721052631578947,0.716856193100619,49.29,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.898947368421053,0.0461702127659574,23.59,0.722631578947368,0.0314881202818509,14.22,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.838947368421053,0.342482269503546,64.23,0.77578947368421,0.686176185094361,48.18,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.695263157894737,0.73,116.14,0.67578947368421,0.886157956839993,112.8,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.777894736842105,0.50645390070922,86.19,0.734210526315789,0.813463321970771,75.9,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.985263157894737,0.138439716312057,38.24,0.97,0.259332742059196,25.33,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.976315789473684,0.301205673758865,61.02,0.948421052631579,0.541603398142305,41.93,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.987368421052632,0.064113475177305,27.8,0.953157894736842,0.066508565283821,19.47,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.986315789473684,0.518652482269504,91.87,0.982105263157895,0.764689788338541,80.63,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.978947368421053,0.302127659574468,61.2,0.972631578947369,0.598694269802756,47.19,160,19,0.3391615234375,0.3023837890625,0.02,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.98,0.166028368794326,42.03,0.945789473684211,0.301714059718228,26.44,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.991578947368421,0.05,25.89,0.96421052631579,0.039586384487919,19.12,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.998421052631579,0.0575886524822695,27.09,0.997368421052632,0.0587697063805759,20.2,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",0.996315789473684,0.266099290780142,56.45,0.993157894736842,0.525515932173223,40.97,160,19,0.3391615234375,0.3023837890625,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.132105263157895,0.06,10.97,0.0226315789473684,0.0708333333333333,0.55,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.142631578947368,0.0597163120567376,11.13,0.0226315789473684,0.06,0.54,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.997894736842105,0.0711347517730496,28.99,0.996842105263158,0.0767407367909656,20.64,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.995789473684211,0.143262411347518,39.12,0.993684210526316,0.282463580775597,26.69,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.999473684210526,0.0620567375886525,27.74,0.999473684210526,0.0599092915094059,20.26,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",1,0.0636879432624114,27.98,1,0.0565745341614906,20.2,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.999473684210526,0.0598581560283688,27.43,0.999473684210526,0.0589028450573073,20.23,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",1,0.060709219858156,27.56,1,0.0560863918690005,20.19,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",1,0.0465248226950355,25.56,1,0.0348603425559947,19.72,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",1,0.0353191489361702,23.98,1,0.027133069828722,19.56,160,19,0.3416162109375,0.3065484375,0.03,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.33421052631579,0.159148936170213,28.79,0.153157894736842,0.691747788166401,10.71,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.34,0.157801418439716,28.71,0.168947368421053,0.650379856473375,10.84,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.985789473684211,0.0905673758865248,31.5,0.945789473684211,0.113360914712335,20.39,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.977894736842105,0.0965248226950355,32.19,0.922105263157895,0.120255415426694,20.04,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.991052631578947,0.0509929078014184,26.02,0.969473684210526,0.0505676634428822,19.46,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.985789473684211,0.0590780141843972,27.06,0.954736842105263,0.0560262494325794,19.28,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.681578947368421,0.763900709219858,120.66,0.659473684210526,0.89422455649575,118.23,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.917894736842105,0.39241134751773,72.77,0.89,0.678792656084703,54.51,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",1,0.157588652482269,41.22,0.998947368421053,0.294951618467007,27.36,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.998421052631579,0.0711347517730496,29,0.996315789473684,0.0712199728570437,20.48,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.998421052631579,0.0751063829787234,29.56,0.996842105263158,0.0684051108227309,20.41,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.999473684210526,0.147234042553192,39.75,0.997894736842105,0.282464369540197,26.84,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.997894736842105,0.132553191489362,37.65,0.996842105263158,0.286833617855397,27.02,160,19,0.3416162109375,0.3065484375,0.02,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.998421052631579,0.0492198581560284,25.91,0.996842105263158,0.0388447110860154,19.77,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.998947368421053,0.0498581560283688,26.01,0.997368421052632,0.0407451439864483,19.82,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",0.999473684210526,0.0563829787234042,26.94,0.999473684210526,0.0453851872764916,19.94,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,FALSE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",1,0.060709219858156,27.56,1,0.0480042819499341,20.01,160,19,0.3416162109375,0.3065484375,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.153157894736842,0.060354609929078,11.42,0.0210526315789474,0.0975,0.55,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.26,0.272695035460993,43.39,0.122631578947368,0.866363732966867,20.96,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.996842105263158,0.0705673758865248,28.89,0.995263157894737,0.0721435089700536,20.46,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.993684210526316,0.513758865248227,91.32,0.993157894736842,0.760419703193406,80.76,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",1,0.060709219858156,27.56,1,0.0598677771503858,20.27,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",1,0.369574468085106,71.11,0.999473684210526,0.635660221507525,55.04,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",1,0.0585815602836879,27.26,1,0.0610711462450593,20.3,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",1,0.359148936170213,69.64,0.999473684210526,0.627060763500045,53.86,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",1,0.048936170212766,25.9,1,0.0429392998306042,19.9,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",1,0.239148936170213,52.72,0.999473684210526,0.484625289398096,38.01,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.328947368421053,0.153120567375887,27.84,0.166842105263158,0.662359434349383,10.6,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.491052631578947,0.43,69.96,0.402105263157895,0.857933685483246,54.74,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.973684210526316,0.0768794326241135,29.34,0.900526315789474,0.0983530737494359,19.12,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.92,0.364751773049645,68.91,0.880526315789474,0.693083586064334,55.64,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.984736842105263,0.0485815602836879,25.56,0.949473684210526,0.0438808930409415,18.92,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.938947368421053,0.34886524822695,67.03,0.915263157894737,0.659959809340975,52.6,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.697368421052632,0.730141843971631,116.2,0.664736842105263,0.888277492369938,113.13,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.885263157894737,0.509007092198582,88.59,0.870526315789474,0.790540856108902,80.13,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.997368421052632,0.142198581560284,39,0.995789473684211,0.253577922633438,25.76,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.997894736842105,0.289078014184397,59.72,0.995263157894737,0.502661036098268,40.78,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.998421052631579,0.0709219858156028,28.97,0.997894736842105,0.0732197123242889,20.54,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.998947368421053,0.515248226950355,91.63,0.998421052631579,0.757614881648137,80.33,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.998947368421053,0.301702127659574,61.52,0.996842105263158,0.593465521196233,47.72,160,19,0.342466015625,0.3064716796875,0.01,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.998421052631579,0.159574468085106,41.47,0.994736842105263,0.259535822345832,26.3,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.998421052631579,0.050709219858156,26.12,0.997894736842105,0.0366767486899066,19.72,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).adj",1,0.055531914893617,26.83,1,0.058837380011293,20.25,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",320,2.6,TRUE,TRUE,3,5,TRUE,TRUE,"prevalence(Tobit).noAdj",1,0.26468085106383,56.32,0.999473684210526,0.506845185510569,39.8,160,19,0.342466015625,0.3064716796875,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).adj",0.0568421052631579,0.0523404255319149,8.46,0.000526315789473684,0.06,0.07,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"abundance(AHC-LinDA).noAdj",0.0631578947368421,0.0573049645390071,9.28,0,0.08,0.12,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.121052631578947,0.0483687943262411,9.12,0.00105263157894737,0.03,0.05,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.141578947368421,0.056241134751773,10.62,0.00526315789473684,0.12,0.24,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).adj",0.255789473684211,0.0536170212765957,12.42,0.0126315789473684,0.0516666666666667,0.31,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(ACAT).noAdj",0.254736842105263,0.0560283687943262,12.74,0.011578947368421,0.0525,0.31,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).adj",0.257368421052632,0.0516312056737589,12.17,0.0126315789473684,0.0516666666666667,0.31,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"OMNIBUS(Bonf-minP).noAdj",0.248947368421053,0.0542553191489362,12.38,0.011578947368421,0.0525,0.31,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.341052631578947,0.0441843971631206,12.71,0.0131578947368421,0.005,0.26,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.277894736842105,0.0293617021276596,9.42,0.0157894736842105,0.005,0.31,160,19,0.32329765625,0.2854578125,1.1,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.147368421052632,0.103900709219858,17.45,0.0142105263157895,0.405698412698413,1.29,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.156315789473684,0.107943262411348,18.19,0.0152631578947368,0.382876623376623,1.43,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.0573684210526316,0.0391489361702128,6.61,0.00157894736842105,0.03,0.07,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.0552631578947369,0.0436170212765957,7.2,0.00157894736842105,0.04,0.07,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.0705263157894737,0.0324113475177305,5.91,0.00263157894736842,0.02,0.07,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.0705263157894737,0.0390780141843972,6.85,0.0031578947368421,0.035,0.1,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.543157894736842,0.546028368794326,87.31,0.49421052631579,0.880658513602856,78.34,160,19,0.32329765625,0.2854578125,0,100
"prevalence",80,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.161578947368421,0.151205673758865,24.39,0.0321052631578947,0.597130952380952,3.2,160,19,0.32329765625,0.2854578125,0,100
